Rk,Player,Team,Pos,G,GS,MPâ¼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
73.0,Keba Keita,Brigham Young,C,35.0,35.0,735.0,115.0,171.0,0.673,0.0,0.0,,115.0,171.0,0.673,0.673,30.0,73.0,0.411,100.0,175.0,275.0,24.0,23.0,41.0,28.0,80.0,260.0,
74.0,Jamyron Keller,Oklahoma State,G,35.0,26.0,735.0,64.0,182.0,0.352,35.0,105.0,0.333,29.0,77.0,0.377,0.448,28.0,40.0,0.7,13.0,73.0,86.0,48.0,28.0,5.0,33.0,64.0,191.0,
75.0,Amani Hansberry,West Virginia,F,31.0,24.0,733.0,114.0,266.0,0.429,35.0,120.0,0.292,79.0,146.0,0.541,0.494,42.0,56.0,0.75,68.0,132.0,200.0,44.0,22.0,12.0,45.0,65.0,305.0,
76.0,Trevin Knell,Brigham Young,G,36.0,29.0,729.0,107.0,226.0,0.473,75.0,175.0,0.429,32.0,51.0,0.627,0.639,41.0,56.0,0.732,16.0,69.0,85.0,45.0,34.0,3.0,29.0,70.0,330.0,
77.0,Tobe Awaka,Arizona,F,37.0,36.0,720.0,117.0,181.0,0.646,2.0,5.0,0.4,115.0,176.0,0.653,0.652,60.0,90.0,0.667,106.0,183.0,289.0,26.0,16.0,21.0,31.0,107.0,296.0,
78.0,BJ Freeman,Arizona State,G,25.0,22.0,716.0,118.0,280.0,0.421,53.0,149.0,0.356,65.0,131.0,0.496,0.516,53.0,71.0,0.746,15.0,83.0,98.0,65.0,16.0,10.0,50.0,62.0,342.0,
79.0,Ezra Ausar,Utah,F,31.0,29.0,715.0,131.0,253.0,0.518,1.0,14.0,0.071,130.0,239.0,0.544,0.52,123.0,197.0,0.624,65.0,91.0,156.0,27.0,26.0,11.0,55.0,79.0,386.0,
80.0,Carter Bryant,Arizona,G,37.0,5.0,714.0,81.0,176.0,0.46,39.0,105.0,0.371,42.0,71.0,0.592,0.571,41.0,59.0,0.695,32.0,120.0,152.0,36.0,35.0,37.0,37.0,85.0,242.0,
81.0,Marchelus Avery,Oklahoma State,F,32.0,0.0,713.0,122.0,283.0,0.431,56.0,161.0,0.348,66.0,122.0,0.541,0.53,65.0,90.0,0.722,49.0,89.0,138.0,42.0,27.0,19.0,40.0,62.0,365.0,
82.0,Jayden Quaintance,Arizona State,F,24.0,24.0,709.0,93.0,177.0,0.525,6.0,32.0,0.188,87.0,145.0,0.6,0.542,34.0,71.0,0.479,72.0,117.0,189.0,37.0,27.0,63.0,46.0,62.0,226.0,
83.0,Brandon Newman,Oklahoma State,G,35.0,0.0,701.0,78.0,201.0,0.388,39.0,113.0,0.345,39.0,88.0,0.443,0.485,59.0,76.0,0.776,36.0,90.0,126.0,27.0,29.0,10.0,45.0,56.0,254.0,
84.0,Mylik Wilson,Houston,G,40.0,1.0,699.0,94.0,216.0,0.435,14.0,39.0,0.359,80.0,177.0,0.452,0.468,22.0,31.0,0.71,44.0,117.0,161.0,55.0,49.0,11.0,33.0,54.0,224.0,
85.0,Bangot Dak,Colorado,F,35.0,20.0,698.0,111.0,227.0,0.489,14.0,50.0,0.28,97.0,177.0,0.548,0.52,52.0,75.0,0.693,36.0,100.0,136.0,40.0,28.0,46.0,50.0,71.0,288.0,
86.0,Khalil Brantley,Oklahoma State,G,34.0,14.0,689.0,66.0,161.0,0.41,13.0,37.0,0.351,53.0,124.0,0.427,0.45,67.0,90.0,0.744,27.0,63.0,90.0,80.0,32.0,5.0,60.0,69.0,212.0,
87.0,Kerwin Walton,Texas Tech,G,37.0,37.0,688.0,72.0,186.0,0.387,63.0,159.0,0.396,9.0,27.0,0.333,0.556,16.0,21.0,0.762,15.0,32.0,47.0,19.0,6.0,6.0,14.0,50.0,223.0,
88.0,Trevor Baskin,Colorado,F,35.0,12.0,681.0,83.0,165.0,0.503,6.0,25.0,0.24,77.0,140.0,0.55,0.521,74.0,112.0,0.661,56.0,112.0,168.0,63.0,33.0,26.0,64.0,72.0,246.0,
89.0,Anthony Dell'Orso,Arizona,G,37.0,28.0,673.0,90.0,200.0,0.45,50.0,121.0,0.413,40.0,79.0,0.506,0.575,37.0,41.0,0.902,16.0,34.0,50.0,52.0,19.0,3.0,27.0,32.0,267.0,
90.0,Javon Ruffin,Colorado,G,33.0,10.0,670.0,65.0,175.0,0.371,28.0,89.0,0.315,37.0,86.0,0.43,0.451,26.0,33.0,0.788,9.0,57.0,66.0,68.0,18.0,7.0,53.0,56.0,184.0,
91.0,Rylan Griffen,Kansas,G,33.0,20.0,667.0,70.0,188.0,0.372,41.0,122.0,0.336,29.0,66.0,0.439,0.481,27.0,40.0,0.675,15.0,54.0,69.0,46.0,9.0,9.0,30.0,49.0,208.0,
92.0,Lawson Lovering,Utah,C,28.0,28.0,666.0,95.0,179.0,0.531,0.0,2.0,0.0,95.0,177.0,0.537,0.531,45.0,113.0,0.398,64.0,74.0,138.0,76.0,12.0,25.0,46.0,71.0,235.0,
93.0,Federiko Federiko,Texas Tech,C,35.0,6.0,662.0,75.0,101.0,0.743,0.0,0.0,,75.0,101.0,0.743,0.743,30.0,61.0,0.492,81.0,76.0,157.0,24.0,15.0,27.0,24.0,72.0,180.0,
94.0,Daniel Skillings Jr.,Cincinnati,G,29.0,13.0,660.0,106.0,241.0,0.44,26.0,87.0,0.299,80.0,154.0,0.519,0.494,30.0,49.0,0.612,45.0,65.0,110.0,43.0,36.0,19.0,39.0,48.0,268.0,
95.0,Dishon Jackson,Iowa State,C,35.0,33.0,656.0,101.0,174.0,0.58,0.0,1.0,0.0,101.0,173.0,0.584,0.58,95.0,132.0,0.72,69.0,108.0,177.0,22.0,17.0,37.0,37.0,91.0,297.0,
96.0,Mawot Mag,Brigham Young,F,34.0,22.0,655.0,67.0,138.0,0.486,29.0,73.0,0.397,38.0,65.0,0.585,0.591,36.0,48.0,0.75,25.0,47.0,72.0,24.0,23.0,7.0,23.0,56.0,199.0,
97.0,David Punch,TCU,F,32.0,27.0,653.0,82.0,172.0,0.477,8.0,29.0,0.276,74.0,143.0,0.517,0.5,37.0,70.0,0.529,57.0,83.0,140.0,18.0,17.0,28.0,38.0,70.0,209.0,
98.0,Elijah Malone,Colorado,C,34.0,20.0,635.0,109.0,184.0,0.592,4.0,16.0,0.25,105.0,168.0,0.625,0.603,47.0,63.0,0.746,44.0,64.0,108.0,36.0,18.0,21.0,54.0,75.0,269.0,
99.0,Brendan Wenzel,TCU,G,29.0,15.0,626.0,61.0,177.0,0.345,39.0,122.0,0.32,22.0,55.0,0.4,0.455,24.0,34.0,0.706,8.0,63.0,71.0,22.0,19.0,3.0,16.0,36.0,185.0,
100.0,Christian Jones,Kansas State,G,33.0,9.0,622.0,70.0,172.0,0.407,17.0,55.0,0.309,53.0,117.0,0.453,0.456,31.0,46.0,0.674,8.0,48.0,56.0,48.0,18.0,5.0,32.0,66.0,188.0,
101.0,Fousseyni Traore,Brigham Young,F,36.0,1.0,621.0,123.0,196.0,0.628,1.0,4.0,0.25,122.0,192.0,0.635,0.63,65.0,79.0,0.823,69.0,125.0,194.0,47.0,10.0,14.0,45.0,50.0,312.0,
