Rk,Player,Team,Pos,G,GS,MPâ¼,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
10.0,Ja'Kobi Gillespie,Maryland,G,36.0,36.0,1136.0,180.0,397.0,0.453,87.0,214.0,0.407,93.0,183.0,0.508,0.563,81.0,94.0,0.862,19.0,80.0,99.0,174.0,69.0,4.0,68.0,68.0,528.0,
11.0,Dawson Garcia,Minnesota,F,32.0,32.0,1131.0,210.0,443.0,0.474,50.0,134.0,0.373,160.0,309.0,0.518,0.53,144.0,184.0,0.783,52.0,189.0,241.0,64.0,23.0,27.0,47.0,72.0,614.0,
12.0,Danny Wolf,Michigan,F,37.0,37.0,1128.0,186.0,374.0,0.497,38.0,113.0,0.336,148.0,261.0,0.567,0.548,79.0,133.0,0.594,85.0,275.0,360.0,132.0,25.0,50.0,120.0,76.0,489.0,
13.0,Rodney Rice,Maryland,G,36.0,32.0,1119.0,167.0,385.0,0.434,80.0,214.0,0.374,87.0,171.0,0.509,0.538,83.0,102.0,0.814,21.0,59.0,80.0,74.0,25.0,2.0,39.0,57.0,497.0,
14.0,Fletcher Loyer,Purdue,G,36.0,36.0,1114.0,154.0,331.0,0.465,75.0,169.0,0.444,79.0,162.0,0.488,0.579,112.0,132.0,0.848,10.0,65.0,75.0,63.0,18.0,1.0,42.0,40.0,495.0,
15.0,Trey Kaufman-Renn,Purdue,F,36.0,36.0,1107.0,292.0,491.0,0.595,3.0,7.0,0.429,289.0,484.0,0.597,0.598,136.0,210.0,0.648,94.0,140.0,234.0,78.0,25.0,11.0,79.0,105.0,723.0,
16.0,Derik Queen,Maryland,C,36.0,36.0,1093.0,210.0,399.0,0.526,7.0,35.0,0.2,203.0,364.0,0.558,0.535,167.0,218.0,0.766,84.0,239.0,323.0,67.0,39.0,39.0,85.0,77.0,594.0,
17.0,Kylan Boswell,Illinois,G,35.0,34.0,1085.0,141.0,330.0,0.427,35.0,143.0,0.245,106.0,187.0,0.567,0.48,113.0,143.0,0.79,46.0,123.0,169.0,119.0,39.0,9.0,74.0,63.0,430.0,
18.0,Desmond Claude,Southern California,G,33.0,32.0,1070.0,177.0,367.0,0.482,23.0,75.0,0.307,154.0,292.0,0.527,0.514,146.0,191.0,0.764,16.0,101.0,117.0,140.0,21.0,6.0,115.0,73.0,523.0,
19.0,Juwan Gary,Nebraska,F,35.0,35.0,1069.0,176.0,389.0,0.452,42.0,124.0,0.339,134.0,265.0,0.506,0.506,116.0,145.0,0.8,65.0,115.0,180.0,31.0,41.0,23.0,39.0,74.0,510.0,
20.0,Chibuzo Agbo,Southern California,G,33.0,30.0,1064.0,123.0,299.0,0.411,76.0,192.0,0.396,47.0,107.0,0.439,0.538,68.0,79.0,0.861,38.0,110.0,148.0,40.0,33.0,5.0,39.0,93.0,390.0,
21.0,Lu'Cye Patterson,Minnesota,G,32.0,32.0,1063.0,128.0,348.0,0.368,37.0,140.0,0.264,91.0,208.0,0.438,0.421,77.0,104.0,0.74,11.0,103.0,114.0,104.0,29.0,8.0,40.0,81.0,370.0,
22.0,Payton Sandfort,Iowa,G,33.0,33.0,1054.0,185.0,454.0,0.407,84.0,247.0,0.34,101.0,207.0,0.488,0.5,98.0,110.0,0.891,34.0,165.0,199.0,95.0,27.0,22.0,59.0,87.0,552.0,
23.0,Kasparas Jakucionis,Illinois,G,33.0,33.0,1051.0,149.0,339.0,0.44,54.0,170.0,0.318,95.0,169.0,0.562,0.519,142.0,168.0,0.845,46.0,142.0,188.0,156.0,29.0,9.0,123.0,88.0,494.0,
24.0,Josh Dix,Iowa,G,32.0,32.0,1034.0,180.0,355.0,0.507,65.0,154.0,0.422,115.0,201.0,0.572,0.599,36.0,47.0,0.766,9.0,93.0,102.0,89.0,29.0,15.0,27.0,41.0,461.0,
25.0,Julian Reese,Maryland,F,36.0,36.0,1027.0,177.0,319.0,0.555,0.0,1.0,0.0,177.0,318.0,0.557,0.555,124.0,169.0,0.734,107.0,218.0,325.0,45.0,40.0,54.0,54.0,95.0,478.0,
26.0,Vladislav Goldin,Michigan,F,37.0,37.0,1019.0,222.0,366.0,0.607,11.0,33.0,0.333,211.0,333.0,0.634,0.622,160.0,219.0,0.731,87.0,173.0,260.0,40.0,19.0,51.0,86.0,73.0,615.0,
27.0,Selton Miguel,Maryland,G,36.0,36.0,1017.0,153.0,354.0,0.432,75.0,177.0,0.424,78.0,177.0,0.441,0.538,38.0,51.0,0.745,8.0,60.0,68.0,64.0,36.0,7.0,32.0,60.0,419.0,
28.0,Ace Baldwin Jr.,Penn State,G,30.0,30.0,1016.0,112.0,297.0,0.377,42.0,133.0,0.316,70.0,164.0,0.427,0.448,153.0,165.0,0.927,13.0,72.0,85.0,213.0,71.0,1.0,105.0,69.0,419.0,
29.0,Jaden Akins,Michigan State,G,37.0,37.0,1008.0,176.0,442.0,0.398,58.0,198.0,0.293,118.0,244.0,0.484,0.464,64.0,84.0,0.762,24.0,107.0,131.0,56.0,29.0,10.0,40.0,53.0,474.0,
30.0,Wesley Yates III,Southern California,G,33.0,24.0,1008.0,164.0,343.0,0.478,54.0,123.0,0.439,110.0,220.0,0.5,0.557,83.0,104.0,0.798,31.0,64.0,95.0,58.0,40.0,7.0,60.0,68.0,465.0,
31.0,Airious Bailey,Rutgers,G,30.0,30.0,1000.0,203.0,441.0,0.46,47.0,136.0,0.346,156.0,305.0,0.511,0.514,74.0,107.0,0.692,62.0,153.0,215.0,38.0,30.0,38.0,61.0,83.0,527.0,
32.0,Micah Parrish,Ohio State,F,31.0,31.0,995.0,138.0,314.0,0.439,58.0,163.0,0.356,80.0,151.0,0.53,0.532,79.0,100.0,0.79,22.0,114.0,136.0,47.0,36.0,12.0,65.0,82.0,413.0,
33.0,Kobe Johnson,UCLA,F,34.0,34.0,986.0,97.0,209.0,0.464,38.0,105.0,0.362,59.0,104.0,0.567,0.555,38.0,54.0,0.704,61.0,141.0,202.0,100.0,55.0,9.0,50.0,97.0,270.0,
34.0,Zach Hicks,Penn State,F,31.0,31.0,984.0,115.0,244.0,0.471,74.0,179.0,0.413,41.0,65.0,0.631,0.623,56.0,70.0,0.8,25.0,127.0,152.0,62.0,33.0,16.0,28.0,58.0,360.0,
35.0,TJ Bamba,Oregon,G,35.0,35.0,980.0,122.0,314.0,0.389,25.0,99.0,0.253,97.0,215.0,0.451,0.428,97.0,131.0,0.74,18.0,102.0,120.0,104.0,62.0,5.0,52.0,83.0,366.0,
36.0,Nimari Burnett,Michigan,G,37.0,37.0,974.0,118.0,248.0,0.476,66.0,165.0,0.4,52.0,83.0,0.627,0.609,45.0,59.0,0.763,25.0,105.0,130.0,56.0,29.0,8.0,48.0,97.0,347.0,
37.0,Keeshawn Barthelemy,Oregon,G,35.0,14.0,973.0,124.0,291.0,0.426,63.0,152.0,0.414,61.0,139.0,0.439,0.534,39.0,44.0,0.886,18.0,62.0,80.0,87.0,37.0,5.0,34.0,40.0,350.0,
38.0,Nathan Bittle,Oregon,C,35.0,35.0,971.0,185.0,362.0,0.511,36.0,107.0,0.336,149.0,255.0,0.584,0.561,90.0,111.0,0.811,66.0,199.0,265.0,67.0,27.0,75.0,56.0,89.0,496.0,
39.0,Great Osobor,Washington,F,31.0,31.0,967.0,159.0,338.0,0.47,12.0,49.0,0.245,147.0,289.0,0.509,0.488,128.0,206.0,0.621,78.0,171.0,249.0,106.0,60.0,15.0,102.0,90.0,458.0,
40.0,Ty Berry,Northwestern,G,33.0,28.0,964.0,117.0,293.0,0.399,74.0,192.0,0.385,43.0,101.0,0.426,0.526,41.0,52.0,0.788,18.0,101.0,119.0,43.0,42.0,5.0,33.0,76.0,349.0,
41.0,Steven Crowl,Wisconsin,F,37.0,37.0,947.0,139.0,258.0,0.539,32.0,77.0,0.416,107.0,181.0,0.591,0.601,55.0,67.0,0.821,52.0,145.0,197.0,90.0,18.0,17.0,52.0,76.0,365.0,
42.0,Roddy Gayle Jr.,Michigan,G,36.0,25.0,946.0,118.0,274.0,0.431,19.0,82.0,0.232,99.0,192.0,0.516,0.465,99.0,125.0,0.792,38.0,86.0,124.0,79.0,29.0,6.0,66.0,79.0,354.0,
43.0,Dylan Harper,Rutgers,G,29.0,28.0,945.0,194.0,401.0,0.484,50.0,150.0,0.333,144.0,251.0,0.574,0.546,126.0,168.0,0.75,22.0,111.0,133.0,117.0,42.0,17.0,70.0,56.0,564.0,
44.0,Femi Odukale,Minnesota,G,32.0,30.0,944.0,86.0,201.0,0.428,13.0,46.0,0.283,73.0,155.0,0.471,0.46,31.0,60.0,0.517,42.0,99.0,141.0,115.0,47.0,37.0,73.0,93.0,216.0,
45.0,Tyler Harris,Washington,G,30.0,27.0,920.0,130.0,264.0,0.492,45.0,91.0,0.495,85.0,173.0,0.491,0.578,50.0,72.0,0.694,36.0,114.0,150.0,11.0,28.0,32.0,30.0,66.0,355.0,
46.0,Jase Richardson,Michigan State,G,36.0,15.0,912.0,144.0,292.0,0.493,47.0,114.0,0.412,97.0,178.0,0.545,0.574,102.0,122.0,0.836,23.0,96.0,119.0,68.0,30.0,11.0,30.0,55.0,437.0,
47.0,Max Klesmit,Wisconsin,G,33.0,33.0,911.0,92.0,267.0,0.345,53.0,183.0,0.29,39.0,84.0,0.464,0.444,66.0,78.0,0.846,8.0,70.0,78.0,89.0,26.0,2.0,37.0,55.0,303.0,
48.0,Ben Humrichous,Illinois,F,35.0,26.0,906.0,90.0,240.0,0.375,62.0,181.0,0.343,28.0,59.0,0.475,0.504,24.0,34.0,0.706,41.0,93.0,134.0,31.0,16.0,23.0,17.0,52.0,266.0,
49.0,Will Riley,Illinois,F,35.0,9.0,899.0,155.0,359.0,0.432,47.0,144.0,0.326,108.0,215.0,0.502,0.497,84.0,116.0,0.724,42.0,103.0,145.0,78.0,9.0,10.0,42.0,42.0,441.0,
50.0,Oumar Ballo,Indiana,C,31.0,29.0,895.0,157.0,252.0,0.623,0.0,0.0,,157.0,252.0,0.623,0.623,89.0,156.0,0.571,94.0,188.0,282.0,66.0,21.0,40.0,63.0,61.0,403.0,
51.0,Skyy Clark,UCLA,G,34.0,34.0,895.0,99.0,216.0,0.458,48.0,121.0,0.397,51.0,95.0,0.537,0.569,42.0,54.0,0.778,26.0,69.0,95.0,91.0,45.0,3.0,38.0,76.0,288.0,
52.0,Trey Galloway,Indiana,G,32.0,20.0,895.0,108.0,256.0,0.422,37.0,113.0,0.327,71.0,143.0,0.497,0.494,27.0,42.0,0.643,24.0,50.0,74.0,149.0,20.0,6.0,79.0,57.0,280.0,
53.0,Devin Royal,Ohio State,F,31.0,27.0,894.0,147.0,280.0,0.525,16.0,58.0,0.276,131.0,222.0,0.59,0.554,115.0,149.0,0.772,69.0,145.0,214.0,35.0,27.0,9.0,54.0,86.0,425.0,
54.0,John Mobley Jr.,Ohio State,G,32.0,22.0,891.0,132.0,339.0,0.389,77.0,200.0,0.385,55.0,139.0,0.396,0.503,75.0,85.0,0.882,5.0,44.0,49.0,71.0,23.0,2.0,47.0,60.0,416.0,
55.0,Myles Rice,Indiana,G,32.0,25.0,878.0,112.0,272.0,0.412,27.0,83.0,0.325,85.0,189.0,0.45,0.461,72.0,88.0,0.818,14.0,74.0,88.0,88.0,32.0,3.0,69.0,83.0,323.0,
56.0,Tyler Bilodeau,UCLA,F,33.0,33.0,873.0,171.0,345.0,0.496,38.0,95.0,0.4,133.0,250.0,0.532,0.551,66.0,92.0,0.717,48.0,103.0,151.0,48.0,29.0,11.0,38.0,73.0,446.0,
57.0,Tomislav Ivisic,Illinois,C,32.0,31.0,859.0,156.0,317.0,0.492,55.0,154.0,0.357,101.0,163.0,0.62,0.579,48.0,64.0,0.75,57.0,189.0,246.0,72.0,18.0,39.0,51.0,76.0,415.0,
58.0,Luke Goode,Indiana,G,32.0,16.0,854.0,89.0,215.0,0.414,62.0,158.0,0.392,27.0,57.0,0.474,0.558,51.0,58.0,0.879,24.0,74.0,98.0,20.0,26.0,7.0,13.0,74.0,291.0,
59.0,Tre Holloman,Michigan State,G,37.0,16.0,853.0,113.0,303.0,0.373,48.0,146.0,0.329,65.0,157.0,0.414,0.452,63.0,74.0,0.851,7.0,64.0,71.0,137.0,30.0,9.0,58.0,63.0,337.0,
60.0,Jeremy Fears Jr.,Michigan State,G,36.0,36.0,852.0,71.0,179.0,0.397,13.0,38.0,0.342,58.0,141.0,0.411,0.433,103.0,141.0,0.73,11.0,66.0,77.0,196.0,38.0,8.0,72.0,82.0,258.0,
61.0,Brock Harding,Iowa,G,33.0,24.0,820.0,108.0,238.0,0.454,39.0,98.0,0.398,69.0,140.0,0.493,0.536,36.0,47.0,0.766,20.0,56.0,76.0,174.0,50.0,4.0,77.0,58.0,291.0,
62.0,Sam Hoiberg,Nebraska,G,35.0,15.0,816.0,46.0,106.0,0.434,20.0,56.0,0.357,26.0,50.0,0.52,0.528,24.0,28.0,0.857,11.0,68.0,79.0,65.0,48.0,5.0,34.0,70.0,136.0,
63.0,Kamari McGee,Wisconsin,G,37.0,4.0,812.0,84.0,184.0,0.457,39.0,85.0,0.459,45.0,99.0,0.455,0.563,33.0,41.0,0.805,21.0,79.0,100.0,68.0,33.0,2.0,25.0,79.0,240.0,
64.0,Mackenzie Mgbako,Indiana,F,32.0,31.0,806.0,139.0,318.0,0.437,47.0,143.0,0.329,92.0,175.0,0.526,0.511,64.0,79.0,0.81,39.0,107.0,146.0,34.0,10.0,15.0,38.0,52.0,389.0,
65.0,Matthew Nicholson,Northwestern,C,33.0,33.0,805.0,65.0,111.0,0.586,0.0,1.0,0.0,65.0,110.0,0.591,0.586,41.0,76.0,0.539,70.0,112.0,182.0,46.0,22.0,45.0,23.0,72.0,171.0,
66.0,Brandon Angel,Oregon,F,35.0,35.0,801.0,104.0,194.0,0.536,25.0,68.0,0.368,79.0,126.0,0.627,0.601,57.0,69.0,0.826,37.0,96.0,133.0,37.0,17.0,10.0,49.0,78.0,290.0,
67.0,Rollie Worster,Nebraska,G,31.0,26.0,796.0,79.0,183.0,0.432,11.0,50.0,0.22,68.0,133.0,0.511,0.462,49.0,69.0,0.71,20.0,107.0,127.0,82.0,27.0,7.0,40.0,56.0,218.0,
68.0,Dylan Andrews,UCLA,G,32.0,29.0,794.0,85.0,224.0,0.379,34.0,104.0,0.327,51.0,120.0,0.425,0.455,16.0,23.0,0.696,11.0,39.0,50.0,109.0,20.0,2.0,54.0,29.0,220.0,
69.0,Nicholas Kern,Penn State,G,31.0,10.0,793.0,136.0,236.0,0.576,5.0,18.0,0.278,131.0,218.0,0.601,0.587,81.0,120.0,0.675,34.0,122.0,156.0,72.0,35.0,12.0,54.0,65.0,358.0,
70.0,Isaac Asuma,Minnesota,G,32.0,0.0,791.0,66.0,151.0,0.437,25.0,70.0,0.357,41.0,81.0,0.506,0.52,21.0,33.0,0.636,26.0,66.0,92.0,67.0,26.0,10.0,38.0,64.0,178.0,
71.0,Connor Essegian,Nebraska,G,35.0,3.0,786.0,125.0,308.0,0.406,78.0,207.0,0.377,47.0,101.0,0.465,0.532,48.0,60.0,0.8,8.0,90.0,98.0,38.0,17.0,3.0,33.0,36.0,376.0,
72.0,Nolan Winter,Wisconsin,F,37.0,37.0,779.0,127.0,225.0,0.564,34.0,95.0,0.358,93.0,130.0,0.715,0.64,60.0,78.0,0.769,64.0,152.0,216.0,39.0,15.0,15.0,28.0,58.0,348.0,
73.0,Zoom Diallo,Washington,G,31.0,22.0,779.0,134.0,283.0,0.473,6.0,33.0,0.182,128.0,250.0,0.512,0.484,69.0,96.0,0.719,31.0,64.0,95.0,85.0,11.0,6.0,66.0,72.0,343.0,
74.0,Eric Dailey Jr.,UCLA,F,33.0,33.0,777.0,140.0,276.0,0.507,34.0,90.0,0.378,106.0,186.0,0.57,0.569,62.0,86.0,0.721,41.0,90.0,131.0,45.0,42.0,5.0,33.0,88.0,376.0,
75.0,Jaxon Kohler,Michigan State,F,37.0,34.0,770.0,112.0,216.0,0.519,19.0,51.0,0.373,93.0,165.0,0.564,0.563,46.0,56.0,0.821,93.0,183.0,276.0,49.0,13.0,29.0,47.0,67.0,289.0,
76.0,Coen Carr,Michigan State,F,37.0,1.0,766.0,113.0,185.0,0.611,5.0,15.0,0.333,108.0,170.0,0.635,0.624,68.0,97.0,0.701,56.0,79.0,135.0,20.0,19.0,27.0,32.0,41.0,299.0,
77.0,Freddie Dilione V,Penn State,G,31.0,28.0,762.0,112.0,269.0,0.416,28.0,97.0,0.289,84.0,172.0,0.488,0.468,39.0,55.0,0.709,24.0,63.0,87.0,52.0,27.0,9.0,48.0,47.0,291.0,
78.0,Mekhi Mason,Washington,G,31.0,20.0,754.0,102.0,240.0,0.425,53.0,132.0,0.402,49.0,108.0,0.454,0.535,49.0,69.0,0.71,17.0,49.0,66.0,44.0,31.0,10.0,36.0,63.0,306.0,
79.0,Jeremiah Williams,Rutgers,G,31.0,26.0,752.0,82.0,183.0,0.448,13.0,46.0,0.283,69.0,137.0,0.504,0.484,41.0,62.0,0.661,28.0,62.0,90.0,61.0,41.0,6.0,54.0,65.0,218.0,
80.0,Tre White,Illinois,G,32.0,31.0,747.0,114.0,225.0,0.507,23.0,70.0,0.329,91.0,155.0,0.587,0.558,84.0,102.0,0.824,46.0,129.0,175.0,25.0,14.0,12.0,32.0,64.0,335.0,
81.0,Jadrian Tracey,Oregon,F,35.0,16.0,745.0,90.0,188.0,0.479,32.0,94.0,0.34,58.0,94.0,0.617,0.564,29.0,42.0,0.69,27.0,70.0,97.0,58.0,30.0,5.0,38.0,66.0,241.0,
82.0,Pryce Sandfort,Iowa,F,33.0,2.0,738.0,104.0,213.0,0.488,56.0,140.0,0.4,48.0,73.0,0.658,0.62,28.0,44.0,0.636,27.0,68.0,95.0,43.0,19.0,8.0,14.0,46.0,292.0,
83.0,Drew Thelwell,Iowa,G,29.0,20.0,736.0,97.0,194.0,0.5,35.0,85.0,0.412,62.0,109.0,0.569,0.59,47.0,72.0,0.653,9.0,55.0,64.0,86.0,43.0,2.0,33.0,21.0,276.0,
84.0,Mike Mitchell Jr.,Minnesota,G,25.0,24.0,729.0,75.0,221.0,0.339,50.0,151.0,0.331,25.0,70.0,0.357,0.452,14.0,19.0,0.737,8.0,38.0,46.0,63.0,25.0,4.0,26.0,50.0,214.0,
85.0,Yanic Konan Niederhauser,Penn State,F,29.0,29.0,728.0,143.0,234.0,0.611,1.0,11.0,0.091,142.0,223.0,0.637,0.613,87.0,131.0,0.664,60.0,124.0,184.0,22.0,19.0,67.0,48.0,73.0,374.0,
86.0,Jalen Leach,Northwestern,G,23.0,23.0,723.0,107.0,239.0,0.448,39.0,99.0,0.394,68.0,140.0,0.486,0.529,77.0,89.0,0.865,14.0,35.0,49.0,78.0,24.0,3.0,40.0,61.0,330.0,
87.0,Justin Mullins,Northwestern,G,32.0,10.0,715.0,55.0,118.0,0.466,16.0,54.0,0.296,39.0,64.0,0.609,0.534,14.0,25.0,0.56,24.0,80.0,104.0,45.0,32.0,7.0,23.0,62.0,140.0,
88.0,Sebastian Mack,UCLA,G,34.0,1.0,713.0,101.0,237.0,0.426,22.0,70.0,0.314,79.0,167.0,0.473,0.473,101.0,136.0,0.743,10.0,62.0,72.0,59.0,31.0,1.0,47.0,59.0,325.0,
89.0,Rubin Jones,Michigan,G,33.0,12.0,712.0,40.0,121.0,0.331,20.0,81.0,0.247,20.0,40.0,0.5,0.413,18.0,23.0,0.783,21.0,64.0,85.0,44.0,29.0,5.0,34.0,70.0,118.0,
90.0,Camden Heide,Purdue,F,36.0,8.0,706.0,54.0,110.0,0.491,31.0,79.0,0.392,23.0,31.0,0.742,0.632,29.0,36.0,0.806,31.0,99.0,130.0,15.0,13.0,8.0,12.0,72.0,168.0,
91.0,Carter Gilmore,Wisconsin,F,37.0,0.0,706.0,52.0,111.0,0.468,21.0,62.0,0.339,31.0,49.0,0.633,0.563,21.0,29.0,0.724,30.0,68.0,98.0,48.0,12.0,17.0,17.0,83.0,146.0,
92.0,Berke Buyuktuncel,Nebraska,F,31.0,28.0,703.0,69.0,172.0,0.401,23.0,83.0,0.277,46.0,89.0,0.517,0.468,26.0,40.0,0.65,43.0,126.0,169.0,43.0,25.0,20.0,38.0,74.0,187.0,
93.0,Rashaun Agee,Southern California,F,34.0,10.0,685.0,115.0,209.0,0.55,27.0,69.0,0.391,88.0,140.0,0.629,0.615,63.0,85.0,0.741,53.0,99.0,152.0,35.0,24.0,26.0,37.0,78.0,320.0,
94.0,Andrew Morgan,Nebraska,F,35.0,9.0,672.0,111.0,191.0,0.581,4.0,14.0,0.286,107.0,177.0,0.605,0.592,62.0,109.0,0.569,54.0,100.0,154.0,37.0,16.0,12.0,51.0,66.0,288.0,
95.0,Lathan Sommerville,Rutgers,C,32.0,15.0,670.0,89.0,176.0,0.506,1.0,9.0,0.111,88.0,167.0,0.527,0.509,82.0,95.0,0.863,41.0,90.0,131.0,19.0,13.0,18.0,36.0,80.0,261.0,
96.0,C.J. Cox,Purdue,G,36.0,23.0,669.0,70.0,152.0,0.461,33.0,83.0,0.398,37.0,69.0,0.536,0.569,43.0,55.0,0.782,29.0,73.0,102.0,26.0,26.0,1.0,19.0,51.0,216.0,
97.0,D'Marco Dunn,Penn State,G,31.0,8.0,664.0,91.0,195.0,0.467,37.0,91.0,0.407,54.0,104.0,0.519,0.562,42.0,47.0,0.894,11.0,66.0,77.0,31.0,22.0,3.0,42.0,68.0,261.0,
98.0,Caleb Furst,Purdue,F,36.0,23.0,662.0,48.0,88.0,0.545,0.0,0.0,,48.0,88.0,0.545,0.545,51.0,79.0,0.646,60.0,67.0,127.0,16.0,22.0,8.0,30.0,79.0,147.0,
99.0,Tyree Ihenacho,Washington,G,31.0,20.0,647.0,40.0,101.0,0.396,4.0,30.0,0.133,36.0,71.0,0.507,0.416,15.0,24.0,0.625,19.0,67.0,86.0,63.0,22.0,13.0,36.0,57.0,99.0,
100.0,DJ Davis,Washington,G,27.0,7.0,641.0,69.0,187.0,0.369,51.0,145.0,0.352,18.0,42.0,0.429,0.505,46.0,51.0,0.902,2.0,32.0,34.0,28.0,15.0,0.0,30.0,34.0,235.0,
101.0,Myles Colvin,Purdue,G,36.0,8.0,641.0,70.0,187.0,0.374,41.0,131.0,0.313,29.0,56.0,0.518,0.484,14.0,21.0,0.667,18.0,75.0,93.0,17.0,22.0,6.0,22.0,64.0,195.0,
102.0,Carson Cooper,Michigan State,C,37.0,0.0,635.0,64.0,107.0,0.598,0.0,1.0,0.0,64.0,106.0,0.604,0.598,58.0,78.0,0.744,55.0,138.0,193.0,22.0,7.0,24.0,28.0,82.0,186.0,
103.0,Brooks Barnhizer,Northwestern,G,17.0,17.0,628.0,103.0,249.0,0.414,17.0,64.0,0.266,86.0,185.0,0.465,0.448,68.0,89.0,0.764,26.0,124.0,150.0,72.0,39.0,19.0,47.0,29.0,291.0,
104.0,Malik Reneau,Indiana,F,26.0,19.0,604.0,139.0,252.0,0.552,3.0,24.0,0.125,136.0,228.0,0.596,0.558,66.0,90.0,0.733,43.0,100.0,143.0,52.0,21.0,14.0,41.0,66.0,347.0,
105.0,Parker Fox,Minnesota,F,32.0,23.0,602.0,73.0,123.0,0.593,1.0,5.0,0.2,72.0,118.0,0.61,0.598,38.0,66.0,0.576,33.0,49.0,82.0,32.0,23.0,34.0,30.0,70.0,185.0,
106.0,Frankie Fidler,Michigan State,F,37.0,7.0,598.0,80.0,205.0,0.39,13.0,66.0,0.197,67.0,139.0,0.482,0.422,87.0,101.0,0.861,31.0,92.0,123.0,28.0,18.0,8.0,23.0,39.0,260.0,
107.0,Will Tschetter,Michigan,F,37.0,0.0,590.0,82.0,172.0,0.477,34.0,97.0,0.351,48.0,75.0,0.64,0.576,37.0,43.0,0.86,38.0,51.0,89.0,22.0,7.0,3.0,20.0,75.0,235.0,
108.0,Evan Mahaffey,Ohio State,F,32.0,3.0,576.0,49.0,73.0,0.671,1.0,2.0,0.5,48.0,71.0,0.676,0.678,15.0,39.0,0.385,41.0,57.0,98.0,27.0,23.0,28.0,19.0,70.0,114.0,
109.0,Jamichael Davis,Rutgers,G,32.0,7.0,575.0,52.0,140.0,0.371,14.0,42.0,0.333,38.0,98.0,0.388,0.421,28.0,43.0,0.651,16.0,33.0,49.0,55.0,29.0,9.0,16.0,46.0,146.0,
110.0,Kwame Evans Jr.,Oregon,F,35.0,3.0,572.0,66.0,142.0,0.465,14.0,52.0,0.269,52.0,90.0,0.578,0.514,68.0,94.0,0.723,56.0,105.0,161.0,23.0,14.0,20.0,38.0,65.0,214.0,
111.0,Lazar Stefanovic,UCLA,G,34.0,5.0,559.0,57.0,141.0,0.404,24.0,75.0,0.32,33.0,66.0,0.5,0.489,21.0,22.0,0.955,25.0,40.0,65.0,32.0,18.0,0.0,18.0,44.0,159.0,
112.0,DeShawn Harris-Smith,Maryland,G,36.0,4.0,555.0,34.0,86.0,0.395,6.0,30.0,0.2,28.0,56.0,0.5,0.43,15.0,30.0,0.5,15.0,70.0,85.0,36.0,16.0,0.0,24.0,54.0,89.0,
